16236_1_1_1	16236_1_1_1
16236_1_1_1	11405_1_1_1
15531_1_1_1	15531_1_1_1
28131_1_1_1	28131_1_1_1
18599_1_1_1	18599_1_1_1
52354_1_1_1	52354_1_1_1
34883_1_1_1	34883_1_1_1
19203_1_1_1	19203_1_1_1
19203_1_1_1	25779_1_1_1
51253_1_1_1	51253_1_1_1
30296_1_1_1	30296_1_1_1
11507_1_1_1	11507_1_1_1
31040_1_1_1	31040_1_1_1
27098_1_1_1	27098_1_1_1
27098_1_1_1	27097_1_1_1
30153_1_1_1	30153_1_1_1
19753_1_1_1	19753_1_1_1
51077_1_1_1	51077_1_1_1
27732_1_1_1	27732_1_1_1
27732_1_1_1	16406_1_1_1
27732_1_1_1	27734_1_1_1
27732_1_1_1	28038_1_1_1
27732_1_1_1	28037_1_1_1
27732_1_1_1	19788_1_1_1
27732_1_1_1	19787_1_1_1
27732_1_1_1	19241_1_1_1
27732_1_1_1	19324_1_1_1
27732_1_1_1	18278_1_1_1
50159_1_1_1	50159_1_1_1
50159_1_1_1	30761_1_1_1
50159_1_1_1	6056_1_1_1
16093_1_1_1	16093_1_1_1
12010_1_1_1	12010_1_1_1
12010_1_1_1	12011_1_1_1
30554_1_1_1	30554_1_1_1
30554_1_1_1	30553_1_1_1
30977_1_1_1	30977_1_1_1
30977_1_1_1	27265_1_1_1
30977_1_1_1	27218_1_1_1
30977_1_1_1	27217_1_1_1
30977_1_1_1	25341_1_1_1
30977_1_1_1	25832_1_1_1
30977_1_1_1	27159_1_1_1
30977_1_1_1	19432_1_1_1
30977_1_1_1	7310_1_1_1
30977_1_1_1	15505_1_1_1
30977_1_1_1	18312_1_1_1
30977_1_1_1	27620_1_1_1
30977_1_1_1	52661_1_1_1
30977_1_1_1	12014_1_1_1
36323_1_1_1	36323_1_1_1
36323_1_1_1	36324_1_1_1
36261_1_1_1	36261_1_1_1
10329_1_1_1	10329_1_1_1
11091_1_1_1	11091_1_1_1
11135_1_1_1	11135_1_1_1
26726_1_1_1	26726_1_1_1
26726_1_1_1	27087_1_1_1
15914_1_1_1	15914_1_1_1
50741_1_1_1	50741_1_1_1
50713_1_1_1	50713_1_1_1
50891_1_1_1	50891_1_1_1
30842_1_1_1	30842_1_1_1
17607_1_1_1	17607_1_1_1
34022_1_1_1	34022_1_1_1
34022_1_1_1	26552_1_1_1
25404_1_1_1	25404_1_1_1
18364_1_1_1	18364_1_1_1
19034_1_1_1	19034_1_1_1
26053_1_1_1	26053_1_1_1
51729_1_1_1	51729_1_1_1
51729_1_1_1	4891_1_1_1
51729_1_1_1	5052_1_1_1
51729_1_1_1	132_1_1_1
30740_1_1_1	30740_1_1_1
30740_1_1_1	30739_1_1_1
30740_1_1_1	25573_1_1_1
19584_1_1_1	19584_1_1_1
27497_1_1_1	27497_1_1_1
18607_1_1_1	18607_1_1_1
30444_1_1_1	30444_1_1_1
52187_1_1_1	52187_1_1_1
52187_1_1_1	52040_1_1_1
18301_1_1_1	18301_1_1_1
18301_1_1_1	6130_1_1_1
18301_1_1_1	6022_1_1_1
15271_1_1_1	15271_1_1_1
51107_1_1_1	51107_1_1_1
51107_1_1_1	26849_1_1_1
15795_1_1_1	15795_1_1_1
19198_1_1_1	19198_1_1_1
26835_1_1_1	26835_1_1_1
26835_1_1_1	26832_1_1_1
26835_1_1_1	26836_1_1_1
26835_1_1_1	26837_1_1_1
26835_1_1_1	26814_1_1_1
26835_1_1_1	19223_1_1_1
26835_1_1_1	50913_1_1_1
26835_1_1_1	50903_1_1_1
15816_1_1_1	15816_1_1_1
15822_1_1_1	15822_1_1_1
15844_1_1_1	15844_1_1_1
17828_1_1_1	17828_1_1_1
17313_1_1_1	17313_1_1_1
36060_1_1_1	36060_1_1_1
36060_1_1_1	51492_1_1_1
25983_1_1_1	25983_1_1_1
19568_1_1_1	19568_1_1_1
19840_1_1_1	19840_1_1_1
19840_1_1_1	19841_1_1_1
19988_1_1_1	19988_1_1_1
10004_1_1_1	10004_1_1_1
10005_1_1_1	10005_1_1_1
10006_1_1_1	10006_1_1_1
10009_1_1_1	10009_1_1_1
10023_1_1_1	10023_1_1_1
10024_1_1_1	10024_1_1_1
10024_1_1_1	7320_1_1_1
10026_1_1_1	10026_1_1_1
10031_1_1_1	10031_1_1_1
10032_1_1_1	10032_1_1_1
10033_1_1_1	10033_1_1_1
10034_1_1_1	10034_1_1_1
10035_1_1_1	10035_1_1_1
10036_1_1_1	10036_1_1_1
10037_1_1_1	10037_1_1_1
10041_1_1_1	10041_1_1_1
10043_1_1_1	10043_1_1_1
10044_1_1_1	10044_1_1_1
10046_1_1_1	10046_1_1_1
10049_1_1_1	10049_1_1_1
10050_1_1_1	10050_1_1_1
10053_1_1_1	10053_1_1_1
10054_1_1_1	10054_1_1_1
10055_1_1_1	10055_1_1_1
10056_1_1_1	10056_1_1_1
10058_1_1_1	10058_1_1_1
10060_1_1_1	10060_1_1_1
10065_1_1_1	10065_1_1_1
10067_1_1_1	10067_1_1_1
10068_1_1_1	10068_1_1_1
10070_1_1_1	10070_1_1_1
10072_1_1_1	10072_1_1_1
10073_1_1_1	10073_1_1_1
10074_1_1_1	10074_1_1_1
10076_1_1_1	10076_1_1_1
10078_1_1_1	10078_1_1_1
10080_1_1_1	10080_1_1_1
10086_1_1_1	10086_1_1_1
10087_1_1_1	10087_1_1_1
10089_1_1_1	10089_1_1_1
10091_1_1_1	10091_1_1_1
10092_1_1_1	10092_1_1_1
10093_1_1_1	10093_1_1_1
10093_1_1_1	10094_1_1_1
10096_1_1_1	10096_1_1_1
10097_1_1_1	10097_1_1_1
10097_1_1_1	6152_1_1_1
10099_1_1_1	10099_1_1_1
10101_1_1_1	10101_1_1_1
10105_1_1_1	10105_1_1_1
10106_1_1_1	10106_1_1_1
10107_1_1_1	10107_1_1_1
10113_1_1_1	10113_1_1_1
10114_1_1_1	10114_1_1_1
10115_1_1_1	10115_1_1_1
10119_1_1_1	10119_1_1_1
10121_1_1_1	10121_1_1_1
10125_1_1_1	10125_1_1_1
10126_1_1_1	10126_1_1_1
10127_1_1_1	10127_1_1_1
10128_1_1_1	10128_1_1_1
10130_1_1_1	10130_1_1_1
10138_1_1_1	10138_1_1_1
10139_1_1_1	10139_1_1_1
10150_1_1_1	10150_1_1_1
10165_1_1_1	10165_1_1_1
10213_1_1_1	10213_1_1_1
10214_1_1_1	10214_1_1_1
10237_1_1_1	10237_1_1_1
10242_1_1_1	10242_1_1_1
10255_1_1_1	10255_1_1_1
10261_1_1_1	10261_1_1_1
10286_1_1_1	10286_1_1_1
10297_1_1_1	10297_1_1_1
10325_1_1_1	10325_1_1_1
1071_1_1_1	1071_1_1_1
11009_1_1_1	11009_1_1_1
11017_1_1_1	11017_1_1_1
11024_1_1_1	11024_1_1_1
11024_1_1_1	15378_1_1_1
11026_1_1_1	11026_1_1_1
11030_2_1_1	11030_2_1_1
11032_1_1_1	11032_1_1_1
11032_1_1_1	11033_1_1_1
11054_1_1_1	11054_1_1_1
11063_1_1_1	11063_1_1_1
11067_1_1_1	11067_1_1_1
11076_1_1_1	11076_1_1_1
11076_1_1_1	7248_1_1_1
11078_1_1_1	11078_1_1_1
11078_1_1_1	15356_1_1_1
11085_1_1_1	11085_1_1_1
11085_1_1_1	7058_1_1_1
11095_1_1_1	11095_1_1_1
11106_1_1_1	11106_1_1_1
11108_1_1_1	11108_1_1_1
11116_1_1_1	11116_1_1_1
11120_1_1_1	11120_1_1_1
11123_1_1_1	11123_1_1_1
11133_1_1_1	11133_1_1_1
11133_1_1_1	10030_1_1_1
11134_1_1_1	11134_1_1_1
11150_1_1_1	11150_1_1_1
11183_1_1_1	11183_1_1_1
11192_1_1_1	11192_1_1_1
11222_1_1_1	11222_1_1_1
11257_1_1_1	11257_1_1_1
11257_1_1_1	7095_1_1_1
11269_1_1_1	11269_1_1_1
11275_1_1_1	11275_1_1_1
11277_1_1_1	11277_1_1_1
11286_1_1_1	11286_1_1_1
11292_1_1_1	11292_1_1_1
11300_1_1_1	11300_1_1_1
11310_1_1_1	11310_1_1_1
11318_1_1_1	11318_1_1_1
11322_1_1_1	11322_1_1_1
11355_1_1_1	11355_1_1_1
11376_1_1_1	11376_1_1_1
11390_1_1_1	11390_1_1_1
11419_1_1_1	11419_1_1_1
11422_1_1_1	11422_1_1_1
11423_1_1_1	11423_1_1_1
11424_1_1_1	11424_1_1_1
11425_1_1_1	11425_1_1_1
11427_1_1_1	11427_1_1_1
11436_1_1_1	11436_1_1_1
11436_1_1_1	11434_1_1_1
11442_1_1_1	11442_1_1_1
11452_1_1_1	11452_1_1_1
11457_1_1_1	11457_1_1_1
11466_1_1_1	11466_1_1_1
11466_1_1_1	11441_1_1_1
11467_1_1_1	11467_1_1_1
11470_1_1_1	11470_1_1_1
11473_1_1_1	11473_1_1_1
11494_1_1_1	11494_1_1_1
11494_1_1_1	11493_1_1_1
11500_1_1_1	11500_1_1_1
11501_1_1_1	11501_1_1_1
11506_1_1_1	11506_1_1_1
11513_1_1_1	11513_1_1_1
11513_1_1_1	11592_1_1_1
11524_1_1_1	11524_1_1_1
11531_1_1_1	11531_1_1_1
11540_1_1_1	11540_1_1_1
11542_1_1_1	11542_1_1_1
11545_1_1_1	11545_1_1_1
11546_1_1_1	11546_1_1_1
11548_1_1_1	11548_1_1_1
11549_1_1_1	11549_1_1_1
11593_1_1_1	11593_1_1_1
11601_1_1_1	11601_1_1_1
11605_1_1_1	11605_1_1_1
12000_1_1_1	12000_1_1_1
12002_1_1_1	12002_1_1_1
12018_1_1_1	12018_1_1_1
1201_1_1_1	1201_1_1_1
12024_1_1_1	12024_1_1_1
1207_1_1_1	1207_1_1_1
1207_1_1_1	1208_1_1_1
1207_1_1_1	294_1_1_1
1207_1_1_1	295_1_1_1
1209_1_1_1	1209_1_1_1
1209_1_1_1	18043_1_1_1
1209_1_1_1	3456_1_1_1
1209_1_1_1	18146_1_1_1
1333_1_1_1	1333_1_1_1
1336_1_1_1	1336_1_1_1
1343_1_1_1	1343_1_1_1
1374_1_1_1	1374_1_1_1
1379_1_1_1	1379_1_1_1
1474_1_1_1	1474_1_1_1
1478_1_1_1	1478_1_1_1
1480_1_1_1	1480_1_1_1
1495_1_1_1	1495_1_1_1
1497_1_1_1	1497_1_1_1
15003_1_1_1	15003_1_1_1
15003_1_1_1	15466_1_1_1
15012_1_1_1	15012_1_1_1
15021_1_1_1	15021_1_1_1
15050_1_1_1	15050_1_1_1
15050_1_1_1	20095_1_1_1
15050_1_1_1	20098_1_1_1
15053_1_1_1	15053_1_1_1
15053_1_1_1	15052_1_1_1
15058_1_1_1	15058_1_1_1
15061_1_1_1	15061_1_1_1
15068_1_1_1	15068_1_1_1
15082_1_1_1	15082_1_1_1
15082_1_1_1	5284_1_1_1
15082_1_1_1	5285_1_1_1
15082_1_1_1	6134_1_1_1
15085_1_1_1	15085_1_1_1
15088_1_1_1	15088_1_1_1
15090_1_1_1	15090_1_1_1
15102_1_1_1	15102_1_1_1
15102_1_1_1	27640_1_1_1
15105_1_1_1	15105_1_1_1
15106_1_1_1	15106_1_1_1
15111_1_1_1	15111_1_1_1
15127_1_1_1	15127_1_1_1
15158_1_1_1	15158_1_1_1
15164_1_1_1	15164_1_1_1
15167_1_1_1	15167_1_1_1
15171_1_1_1	15171_1_1_1
15172_1_1_1	15172_1_1_1
15178_1_1_1	15178_1_1_1
15178_1_1_1	7106_1_1_1
1517_1_1_1	1517_1_1_1
15189_1_1_1	15189_1_1_1
15193_1_1_1	15193_1_1_1
15204_1_1_1	15204_1_1_1
15217_1_1_1	15217_1_1_1
15221_1_1_1	15221_1_1_1
15222_1_1_1	15222_1_1_1
15229_1_1_1	15229_1_1_1
15231_1_1_1	15231_1_1_1
15240_1_1_1	15240_1_1_1
15245_1_1_1	15245_1_1_1
15245_1_1_1	11519_1_1_1
15245_1_1_1	15000_1_1_1
15245_1_1_1	5965_1_1_1
15245_1_1_1	5964_1_1_1
15245_1_1_1	5966_1_1_1
15246_1_1_1	15246_1_1_1
15248_1_1_1	15248_1_1_1
15252_1_1_1	15252_1_1_1
15256_1_1_1	15256_1_1_1
15265_1_1_1	15265_1_1_1
15268_1_1_1	15268_1_1_1
15278_1_1_1	15278_1_1_1
15278_1_1_1	15277_1_1_1
15280_1_1_1	15280_1_1_1
15286_1_1_1	15286_1_1_1
15312_1_1_1	15312_1_1_1
15317_1_1_1	15317_1_1_1
15317_1_1_1	15456_1_1_1
15318_1_1_1	15318_1_1_1
15322_1_1_1	15322_1_1_1
15323_1_1_1	15323_1_1_1
15326_1_1_1	15326_1_1_1
15329_1_1_1	15329_1_1_1
15347_1_1_1	15347_1_1_1
15349_1_1_1	15349_1_1_1
15350_1_1_1	15350_1_1_1
16396_1_1_1	16396_1_1_1
16430_1_2_1	16430_1_2_1
16476_1_1_1	16476_1_1_1
16477_1_1_1	16477_1_1_1
16478_1_1_1	16478_1_1_1
16484_1_1_1	16484_1_1_1
16494_1_1_1	16494_1_1_1
16504_1_1_1	16504_1_1_1
16516_1_1_1	16516_1_1_1
16523_1_1_1	16523_1_1_1
16534_1_1_1	16534_1_1_1
16538_1_1_1	16538_1_1_1
16544_1_1_1	16544_1_1_1
16550_1_1_1	16550_1_1_1
16558_1_1_1	16558_1_1_1
16560_1_1_1	16560_1_1_1
16567_1_1_1	16567_1_1_1
16570_1_1_1	16570_1_1_1
16588_1_1_1	16588_1_1_1
16608_1_1_1	16608_1_1_1
16621_1_1_1	16621_1_1_1
16621_1_1_1	16602_1_1_1
16623_1_1_1	16623_1_1_1
16624_1_1_1	16624_1_1_1
16628_1_1_1	16628_1_1_1
16630_1_1_1	16630_1_1_1
16630_1_1_1	15927_1_1_1
16630_1_1_1	16362_1_1_1
16637_1_1_1	16637_1_1_1
1663_1_1_1	1663_1_1_1
16640_1_1_1	16640_1_1_1
16646_1_1_1	16646_1_1_1
16664_1_1_1	16664_1_1_1
16186_1_1_1	16186_1_1_1
16206_1_1_1	16206_1_1_1
16213_1_1_1	16213_1_1_1
16233_1_1_1	16233_1_1_1
16240_1_1_1	16240_1_1_1
16246_1_1_1	16246_1_1_1
16249_1_1_1	16249_1_1_1
16259_1_1_1	16259_1_1_1
16261_1_1_1	16261_1_1_1
16262_1_1_1	16262_1_1_1
16268_1_1_1	16268_1_1_1
16279_1_1_1	16279_1_1_1
16295_1_1_1	16295_1_1_1
16298_1_1_1	16298_1_1_1
16316_1_1_1	16316_1_1_1
16317_1_1_1	16317_1_1_1
16319_1_1_1	16319_1_1_1
16322_1_1_1	16322_1_1_1
16329_1_1_1	16329_1_1_1
16332_1_1_1	16332_1_1_1
16332_1_1_1	6827_1_1_1
16341_1_1_1	16341_1_1_1
16349_1_1_1	16349_1_1_1
16352_1_1_1	16352_1_1_1
16355_1_1_1	16355_1_1_1
16368_1_1_1	16368_1_1_1
16371_1_1_1	16371_1_1_1
16382_1_1_1	16382_1_1_1
16386_1_1_1	16386_1_1_1
16387_1_1_1	16387_1_1_1
16387_1_1_1	25165_1_1_1
16395_1_1_1	16395_1_1_1
16109_1_1_1	16109_1_1_1
16110_1_1_1	16110_1_1_1
16112_1_1_1	16112_1_1_1
16113_1_1_1	16113_1_1_1
16118_1_1_1	16118_1_1_1
16122_1_1_1	16122_1_1_1
16124_1_1_1	16124_1_1_1
16129_1_1_1	16129_1_1_1
16129_1_1_1	25945_1_1_1
16133_1_1_1	16133_1_1_1
16135_1_1_1	16135_1_1_1
16136_1_1_1	16136_1_1_1
16136_1_1_1	16150_1_1_1
16136_1_1_1	16151_1_1_1
16136_1_1_1	16152_1_1_1
16136_1_1_1	5410_1_1_1
16139_1_1_1	16139_1_1_1
16147_1_1_1	16147_1_1_1
16156_1_1_1	16156_1_1_1
16157_1_1_1	16157_1_1_1
16159_1_1_1	16159_1_1_1
16159_1_1_1	15552_1_1_1
16162_1_1_1	16162_1_1_1
16167_1_1_1	16167_1_1_1
16175_1_1_1	16175_1_1_1
16176_1_1_1	16176_1_1_1
16032_1_1_1	16032_1_1_1
16032_1_1_1	16031_1_1_1
16040_1_1_1	16040_1_1_1
16040_1_1_1	4371_1_1_1
16045_1_1_1	16045_1_1_1
16069_1_1_1	16069_1_1_1
16084_1_1_1	16084_1_1_1
16087_1_1_1	16087_1_1_1
16087_1_1_1	34170_1_1_1
16089_1_1_1	16089_1_1_1
16096_1_1_1	16096_1_1_1
16104_1_1_1	16104_1_1_1
16104_1_1_1	16314_1_1_1
16104_1_1_1	34069_1_1_1
16107_1_1_1	16107_1_1_1
15998_1_1_1	15998_1_1_1
16000_1_1_1	16000_1_1_1
16000_1_1_1	34045_2_1_1
16003_1_1_1	16003_1_1_1
16003_1_1_1	18417_1_1_1
16005_1_1_1	16005_1_1_1
16012_1_1_1	16012_1_1_1
16018_1_1_1	16018_1_1_1
16021_1_1_1	16021_1_1_1
16028_1_1_1	16028_1_1_1
16029_1_1_1	16029_1_1_1
16030_1_1_1	16030_1_1_1
15946_1_1_1	15946_1_1_1
15946_1_1_1	31194_1_1_1
15951_1_1_1	15951_1_1_1
15958_1_1_1	15958_1_1_1
15961_1_1_1	15961_1_1_1
15970_1_1_1	15970_1_1_1
15970_1_1_1	15971_1_1_1
15975_1_1_1	15975_1_1_1
15977_1_1_1	15977_1_1_1
15987_1_1_1	15987_1_1_1
15995_1_1_1	15995_1_1_1
15996_1_1_1	15996_1_1_1
15876_1_1_1	15876_1_1_1
15880_1_1_1	15880_1_1_1
15885_1_1_1	15885_1_1_1
15899_1_1_1	15899_1_1_1
15900_1_1_1	15900_1_1_1
15902_1_1_1	15902_1_1_1
15916_1_1_1	15916_1_1_1
15921_1_1_1	15921_1_1_1
15932_1_1_1	15932_1_1_1
15933_1_1_1	15933_1_1_1
15802_1_1_1	15802_1_1_1
15806_1_1_1	15806_1_1_1
15810_1_1_1	15810_1_1_1
15821_1_1_1	15821_1_1_1
15827_1_1_1	15827_1_1_1
15827_1_1_1	1710_1_1_1
15835_1_1_1	15835_1_1_1
15836_1_1_1	15836_1_1_1
15840_1_1_1	15840_1_1_1
15853_3_1_1	15853_3_1_1
15864_1_1_1	15864_1_1_1
15742_1_1_1	15742_1_1_1
15744_1_1_1	15744_1_1_1
15748_1_1_1	15748_1_1_1
15753_1_1_1	15753_1_1_1
15756_1_1_1	15756_1_1_1
15758_1_1_1	15758_1_1_1
15759_1_1_1	15759_1_1_1
15761_1_1_1	15761_1_1_1
15770_2_1_1	15770_2_1_1
15775_1_1_1	15775_1_1_1
25129_1_1_1	25129_1_1_1
25134_1_1_1	25134_1_1_1
25134_1_1_1	15282_1_1_1
25134_1_1_1	15284_1_1_1
25134_1_1_1	15285_1_1_1
25134_1_1_1	15287_1_1_1
25134_1_1_1	17253_1_1_1
25134_1_1_1	15291_1_1_1
25134_1_1_1	15292_1_1_1
25140_1_1_1	25140_1_1_1
25147_1_1_1	25147_1_1_1
25155_1_1_1	25155_1_1_1
25157_1_1_1	25157_1_1_1
25157_1_1_1	25156_1_1_1
25167_1_1_1	25167_1_1_1
25167_1_1_1	19910_1_1_1
25173_1_1_1	25173_1_1_1
25182_1_1_1	25182_1_1_1
25182_1_1_1	25183_1_1_1
25195_1_1_1	25195_1_1_1
2281_1_1_1	2281_1_1_1
2371_1_1_1	2371_1_1_1
2384_1_1_1	2384_1_1_1
2410_1_1_1	2410_1_1_1
2410_1_1_1	11569_1_1_1
2410_1_1_1	15945_1_1_1
248_1_1_1	248_1_1_1
249_1_1_1	249_1_1_1
249_1_1_1	1539_1_1_1
25001_1_1_1	25001_1_1_1
25001_1_1_1	16748_1_1_1
25002_1_1_1	25002_1_1_1
25018_1_1_1	25018_1_1_1
25023_1_1_1	25023_1_1_1
21099_1_1_1	21099_1_1_1
21100_1_1_1	21100_1_1_1
2151_1_1_1	2151_1_1_1
2192_1_1_1	2192_1_1_1
2206_1_1_1	2206_1_1_1
2217_1_1_1	2217_1_1_1
2223_1_1_1	2223_1_1_1
2224_1_1_1	2224_1_1_1
2249_1_1_1	2249_1_1_1
2278_1_1_1	2278_1_1_1
20026_1_1_1	20026_1_1_1
20075_1_1_1	20075_1_1_1
20076_1_1_1	20076_1_1_1
20078_1_1_1	20078_1_1_1
20102_1_1_1	20102_1_1_1
20119_1_1_1	20119_1_1_1
2039_1_1_1	2039_1_1_1
2059_1_1_1	2059_1_1_1
2065_1_1_1	2065_1_1_1
2065_1_1_1	4917_2_1_1
2065_1_1_1	25830_1_1_1
2065_1_1_1	27637_1_1_1
21098_1_1_1	21098_1_1_1
1991_1_1_1	1991_1_1_1
19922_1_1_1	19922_1_1_1
19926_1_1_1	19926_1_1_1
19942_1_1_1	19942_1_1_1
19955_1_1_1	19955_1_1_1
19966_1_1_1	19966_1_1_1
19967_1_1_1	19967_1_1_1
19970_1_1_1	19970_1_1_1
19987_1_1_1	19987_1_1_1
19993_1_1_1	19993_1_1_1
19844_1_1_1	19844_1_1_1
19845_1_1_1	19845_1_1_1
19866_1_1_1	19866_1_1_1
19876_1_1_1	19876_1_1_1
19879_1_1_1	19879_1_1_1
19880_4_1_1	19880_4_1_1
19891_1_1_1	19891_1_1_1
19891_1_1_1	19977_1_1_1
19901_1_1_1	19901_1_1_1
19902_1_1_1	19902_1_1_1
19907_1_1_1	19907_1_1_1
19764_1_1_1	19764_1_1_1
19765_1_1_1	19765_1_1_1
19770_1_1_1	19770_1_1_1
19779_1_2_1	19779_1_2_1
19779_1_2_1	27276_1_1_1
19783_1_1_1	19783_1_1_1
19813_1_1_1	19813_1_1_1
19813_1_1_1	15421_1_1_1
19813_1_1_1	19810_1_1_1
19818_2_1_1	19818_2_1_1
19821_1_1_1	19821_1_1_1
19833_1_1_1	19833_1_1_1
19842_1_1_1	19842_1_1_1
27139_1_1_1	27139_1_1_1
27148_1_1_1	27148_1_1_1
27148_1_1_1	27143_1_1_1
27151_1_1_1	27151_1_1_1
27166_1_1_1	27166_1_1_1
27169_1_1_1	27169_1_1_1
27169_1_1_1	11589_1_1_1
27179_1_1_1	27179_1_1_1
27180_1_1_1	27180_1_1_1
27196_1_1_1	27196_1_1_1
27197_1_1_1	27197_1_1_1
27203_1_1_1	27203_1_1_1
31092_1_1_1	31092_1_1_1
31093_1_1_1	31093_1_1_1
31111_1_1_1	31111_1_1_1
31126_1_1_1	31126_1_1_1
31129_1_1_1	31129_1_1_1
31129_1_1_1	31128_1_1_1
31143_1_1_1	31143_1_1_1
31143_1_1_1	17547_1_1_1
31143_1_1_1	31142_1_1_1
31143_1_1_1	31141_1_1_1
31145_1_1_1	31145_1_1_1
31145_1_1_1	30851_1_1_1
31146_1_1_1	31146_1_1_1
31157_1_1_1	31157_1_1_1
31157_1_1_1	25634_1_1_1
31157_1_1_1	19623_1_1_1
31214_1_1_1	31214_1_1_1
31215_1_1_1	31215_1_1_1
31235_1_1_1	31235_1_1_1
31237_1_1_1	31237_1_1_1
31237_1_1_1	31236_1_1_1
31237_1_1_1	21000_1_1_1
31237_1_1_1	19865_1_1_1
31237_1_1_1	5859_1_1_1
321_1_1_1	321_1_1_1
3322_1_1_1	3322_1_1_1
34000_1_1_1	34000_1_1_1
34000_1_1_1	15654_1_1_1
