11399_1_1_1	11399_1_1_1
11399_1_1_1	34766_1_1_1
10269_1_1_1	10269_1_1_1
10193_1_1_1	10193_1_1_1
11281_1_1_1	11281_1_1_1
50091_1_1_1	50091_1_1_1
15990_1_1_1	15990_1_1_1
17507_1_1_1	17507_1_1_1
16001_1_1_1	16001_1_1_1
19302_1_1_1	19302_1_1_1
51489_1_1_1	51489_1_1_1
16267_1_1_1	16267_1_1_1
15203_1_1_1	15203_1_1_1
16835_1_1_1	16835_1_1_1
16835_1_1_1	27924_1_1_1
25819_1_1_1	25819_1_1_1
25819_1_1_1	25600_1_1_1
18548_1_1_1	18548_1_1_1
17277_1_1_1	17277_1_1_1
17952_1_1_1	17952_1_1_1
17777_1_1_1	17777_1_1_1
17768_1_1_1	17768_1_1_1
34235_1_1_1	34235_1_1_1
30469_1_1_1	30469_1_1_1
26063_1_1_1	26063_1_1_1
18292_1_1_1	18292_1_1_1
15997_1_1_1	15997_1_1_1
17405_1_1_1	17405_1_1_1
15925_1_1_1	15925_1_1_1
17149_1_1_1	17149_1_1_1
34761_1_1_1	34761_1_1_1
18235_1_1_1	18235_1_1_1
50167_1_1_1	50167_1_1_1
50167_1_1_1	52635_1_1_1
27405_1_1_1	27405_1_1_1
34586_1_1_1	34586_1_1_1
50300_1_1_1	50300_1_1_1
16618_1_1_1	16618_1_1_1
19392_1_1_1	19392_1_1_1
18753_1_1_1	18753_1_1_1
18613_1_1_1	18613_1_1_1
11244_1_1_1	11244_1_1_1
26631_1_1_1	26631_1_1_1
10025_1_1_1	10025_1_1_1
26034_1_1_1	26034_1_1_1
15828_1_1_1	15828_1_1_1
17909_1_1_1	17909_1_1_1
51503_1_1_1	51503_1_1_1
25801_1_1_1	25801_1_1_1
52017_1_1_1	52017_1_1_1
52017_1_1_1	52018_2_2_1
52017_1_1_1	25616_1_1_1
52017_1_1_1	25623_1_1_1
27851_1_1_1	27851_1_1_1
15150_1_1_1	15150_1_1_1
11525_1_1_1	11525_1_1_1
15548_1_1_1	15548_1_1_1
25515_1_1_1	25515_1_1_1
18411_1_1_1	18411_1_1_1
15530_1_1_1	15530_1_1_1
25792_1_1_1	25792_1_1_1
15863_1_1_1	15863_1_1_1
25380_1_1_1	25380_1_1_1
30559_1_1_1	30559_1_1_1
51849_1_1_1	51849_1_1_1
15007_1_1_1	15007_1_1_1
34453_1_1_1	34453_1_1_1
34453_1_1_1	30598_1_1_1
16848_1_1_1	16848_1_1_1
25289_1_1_1	25289_1_1_1
18604_1_1_1	18604_1_1_1
18346_1_1_1	18346_1_1_1
27467_1_1_1	27467_1_1_1
18691_1_1_1	18691_1_1_1
27945_1_1_1	27945_1_1_1
19757_1_1_1	19757_1_1_1
19757_1_1_1	19758_1_1_1
52730_1_1_1	52730_1_1_1
25428_1_1_1	25428_1_1_1
19220_1_1_1	19220_1_1_1
25449_1_1_1	25449_1_1_1
30321_1_1_1	30321_1_1_1
11129_1_1_1	11129_1_1_1
10271_1_1_1	10271_1_1_1
11113_1_1_1	11113_1_1_1
11137_1_1_1	11137_1_1_1
18375_1_1_1	18375_1_1_1
18124_1_1_1	18124_1_1_1
19581_1_1_1	19581_1_1_1
25020_1_1_1	25020_1_1_1
25020_1_1_1	17822_1_1_1
25020_1_1_1	25016_1_1_1
25020_1_1_1	18092_1_1_1
18779_1_1_1	18779_1_1_1
25448_1_1_1	25448_1_1_1
16272_1_1_1	16272_1_1_1
34946_1_1_1	34946_1_1_1
17374_1_1_1	17374_1_1_1
17374_1_1_1	15557_1_1_1
18373_1_1_1	18373_1_1_1
18373_1_1_1	19976_1_1_1
18373_1_1_1	25003_1_1_1
25177_1_1_1	25177_1_1_1
28092_1_1_1	28092_1_1_1
28092_1_1_1	25630_1_1_1
27767_1_1_1	27767_1_1_1
15210_1_1_1	15210_1_1_1
17736_1_1_1	17736_1_1_1
30661_1_1_1	30661_1_1_1
30661_1_1_1	16921_1_1_1
30661_1_1_1	30662_1_1_1
15341_1_1_1	15341_1_1_1
50484_1_1_1	50484_1_1_1
50683_1_1_1	50683_1_1_1
34106_1_1_1	34106_1_1_1
17196_1_1_1	17196_1_1_1
34399_1_1_1	34399_1_1_1
19342_1_1_1	19342_1_1_1
34709_1_1_1	34709_1_1_1
18707_1_1_1	18707_1_1_1
26638_1_1_1	26638_1_1_1
18794_1_1_1	18794_1_1_1
19807_1_1_1	19807_1_1_1
53124_1_1_1	53124_1_1_1
26877_1_1_1	26877_1_1_1
26877_1_1_1	26878_1_1_1
26877_1_1_1	19731_1_1_1
26877_1_1_1	17404_1_1_1
26877_1_1_1	26876_1_1_1
27616_1_1_1	27616_1_1_1
27616_1_1_1	15695_1_1_1
27616_1_1_1	10277_1_1_1
51960_1_1_1	51960_1_1_1
15148_1_1_1	15148_1_1_1
25024_1_1_1	25024_1_1_1
18801_1_1_1	18801_1_1_1
25970_1_1_1	25970_1_1_1
36546_1_1_1	36546_1_1_1
50094_1_1_1	50094_1_1_1
25728_1_1_1	25728_1_1_1
11573_1_1_1	11573_1_1_1
11125_1_1_1	11125_1_1_1
11283_1_1_1	11283_1_1_1
27532_1_1_1	27532_1_1_1
28105_1_1_1	28105_1_1_1
15787_1_1_1	15787_1_1_1
26068_1_1_1	26068_1_1_1
18854_1_1_1	18854_1_1_1
16064_1_1_1	16064_1_1_1
30458_1_1_1	30458_1_1_1
30458_1_1_1	34526_1_1_1
30458_1_1_1	25135_1_1_1
30458_1_1_1	51061_1_1_1
18196_1_1_1	18196_1_1_1
30722_1_1_1	30722_1_1_1
51236_1_1_1	51236_1_1_1
51236_1_1_1	51230_1_1_1
51236_1_1_1	51234_1_1_1
51236_1_1_1	51235_1_1_1
18939_1_1_1	18939_1_1_1
16007_1_1_1	16007_1_1_1
17766_1_1_1	17766_1_1_1
30256_1_1_1	30256_1_1_1
50148_1_1_1	50148_1_1_1
50148_1_1_1	52787_1_1_1
50148_1_1_1	52785_1_1_1
50148_1_1_1	50143_1_1_1
50148_1_1_1	52788_1_1_1
50148_1_1_1	52786_1_1_1
30985_1_1_1	30985_1_1_1
30247_1_1_1	30247_1_1_1
30926_1_1_1	30926_1_1_1
27925_1_1_1	27925_1_1_1
26569_1_1_1	26569_1_1_1
16982_1_1_1	16982_1_1_1
25636_1_1_1	25636_1_1_1
30513_1_1_1	30513_1_1_1
16439_1_1_1	16439_1_1_1
19162_1_1_1	19162_1_1_1
26642_1_1_1	26642_1_1_1
34300_1_1_1	34300_1_1_1
19225_1_1_1	19225_1_1_1
25993_1_1_1	25993_1_1_1
25993_1_1_1	16173_1_1_1
25993_1_1_1	27170_1_1_1
25993_1_1_1	18953_1_1_1
30040_1_1_1	30040_1_1_1
30418_1_1_1	30418_1_1_1
26527_1_1_1	26527_1_1_1
26901_1_1_1	26901_1_1_1
16926_1_1_1	16926_1_1_1
15566_1_1_1	15566_1_1_1
11272_1_1_1	11272_1_1_1
11110_1_1_1	11110_1_1_1
11246_1_1_1	11246_1_1_1
10129_1_1_1	10129_1_1_1
27934_1_1_1	27934_1_1_1
17646_1_1_1	17646_1_1_1
25856_1_1_1	25856_1_1_1
25856_1_1_1	31199_1_1_1
17917_1_1_1	17917_1_1_1
16919_1_1_1	16919_1_1_1
16373_1_1_1	16373_1_1_1
18257_1_1_1	18257_1_1_1
27162_1_1_1	27162_1_1_1
27162_1_1_1	27793_1_1_1
17165_1_1_1	17165_1_1_1
17165_1_1_1	25809_1_1_1
17165_1_1_1	50302_1_1_1
17165_1_1_1	17166_1_1_1
51929_1_1_1	51929_1_1_1
30943_1_1_1	30943_1_1_1
50711_1_1_1	50711_1_1_1
11595_1_1_1	11595_1_1_1
16662_1_1_1	16662_1_1_1
19235_1_1_1	19235_1_1_1
16379_1_1_1	16379_1_1_1
34155_1_1_1	34155_1_1_1
19777_1_1_1	19777_1_1_1
30969_1_1_1	30969_1_1_1
15503_1_1_1	15503_1_1_1
16879_1_1_1	16879_1_1_1
30834_1_1_1	30834_1_1_1
16236_1_1_1	16236_1_1_1
15531_1_1_1	15531_1_1_1
17028_1_1_1	17028_1_1_1
16887_1_1_1	16887_1_1_1
51382_1_1_1	51382_1_1_1
34358_1_1_1	34358_1_1_1
34358_1_1_1	34359_1_1_1
34358_1_1_1	16831_1_1_1
31015_1_1_1	31015_1_1_1
31015_1_1_1	31013_1_1_1
27347_1_1_1	27347_1_1_1
11370_1_1_1	11370_1_1_1
11370_1_1_1	19063_1_1_1
19872_1_1_1	19872_1_1_1
17018_1_1_1	17018_1_1_1
19848_1_1_1	19848_1_1_1
11453_1_1_1	11453_1_1_1
11346_1_1_1	11346_1_1_1
11284_1_1_1	11284_1_1_1
11103_1_1_1	11103_1_1_1
10161_1_1_1	10161_1_1_1
25685_1_1_1	25685_1_1_1
30782_1_1_1	30782_1_1_1
51576_1_1_1	51576_1_1_1
19193_1_1_1	19193_1_1_1
16899_1_1_1	16899_1_1_1
16899_1_1_1	17805_1_1_1
17688_1_1_1	17688_1_1_1
16154_1_1_1	16154_1_1_1
16336_1_1_1	16336_1_1_1
17447_1_1_1	17447_1_1_1
17447_1_1_1	16840_1_1_1
30161_1_1_1	30161_1_1_1
16568_1_1_1	16568_1_1_1
25668_1_1_1	25668_1_1_1
25668_1_1_1	25659_1_1_1
36154_1_1_1	36154_1_1_1
16039_1_1_1	16039_1_1_1
15587_1_1_1	15587_1_1_1
30079_1_1_1	30079_1_1_1
17433_1_1_1	17433_1_1_1
16057_1_1_1	16057_1_1_1
30404_1_1_1	30404_1_1_1
17578_1_1_1	17578_1_1_1
17578_1_1_1	17579_1_1_1
50389_1_1_1	50389_1_1_1
25952_1_1_1	25952_1_1_1
16971_1_1_1	16971_1_1_1
28017_1_1_1	28017_1_1_1
26966_1_1_1	26966_1_1_1
31136_1_1_1	31136_1_1_1
17864_1_1_1	17864_1_1_1
17864_1_1_1	16103_1_1_1
18355_1_1_1	18355_1_1_1
28040_1_1_1	28040_1_1_1
15036_1_1_1	15036_1_1_1
34163_1_1_1	34163_1_1_1
10338_1_1_1	10338_1_1_1
17420_1_1_1	17420_1_1_1
30102_1_1_1	30102_1_1_1
52556_1_1_1	52556_1_1_1
25806_1_1_1	25806_1_1_1
19687_1_1_1	19687_1_1_1
34463_1_1_1	34463_1_1_1
11138_1_1_1	11138_1_1_1
11148_1_1_1	11148_1_1_1
10263_1_1_1	10263_1_1_1
11264_1_1_1	11264_1_1_1
30170_1_1_1	30170_1_1_1
18154_1_1_1	18154_1_1_1
17137_1_1_1	17137_1_1_1
17137_1_1_1	19943_1_1_1
15599_1_1_1	15599_1_1_1
16102_1_1_1	16102_1_1_1
17092_1_1_1	17092_1_1_1
27781_1_1_1	27781_1_1_1
18130_1_1_1	18130_1_1_1
25645_1_1_1	25645_1_1_1
25645_1_1_1	30374_1_1_1
25645_1_1_1	25527_1_1_1
25645_1_1_1	27046_1_1_1
15953_1_1_1	15953_1_1_1
30423_1_1_1	30423_1_1_1
27856_1_1_1	27856_1_1_1
50790_1_1_1	50790_1_1_1
27666_1_1_1	27666_1_1_1
18729_1_1_1	18729_1_1_1
18729_1_1_1	26004_1_1_1
52459_1_1_1	52459_1_1_1
34610_1_1_1	34610_1_1_1
36418_1_1_1	36418_1_1_1
11428_1_1_1	11428_1_1_1
30842_1_1_1	30842_1_1_1
17607_1_1_1	17607_1_1_1
34022_1_1_1	34022_1_1_1
34022_1_1_1	26552_1_1_1
25404_1_1_1	25404_1_1_1
50698_1_1_1	50698_1_1_1
50698_1_1_1	34249_1_1_1
31137_1_1_1	31137_1_1_1
17266_1_1_1	17266_1_1_1
18882_1_1_1	18882_1_1_1
26010_1_1_1	26010_1_1_1
16685_1_1_1	16685_1_1_1
27850_1_1_1	27850_1_1_1
10327_1_1_1	10327_1_1_1
11417_1_1_1	11417_1_1_1
10028_1_1_1	10028_1_1_1
11144_1_1_1	11144_1_1_1
25036_1_1_1	25036_1_1_1
16312_1_1_1	16312_1_1_1
36471_1_1_1	36471_1_1_1
16354_1_1_1	16354_1_1_1
17314_1_1_1	17314_1_1_1
50714_1_1_1	50714_1_1_1
50714_1_1_1	51833_1_1_1
25166_1_1_1	25166_1_1_1
51255_1_1_1	51255_1_1_1
18565_1_1_1	18565_1_1_1
19419_1_1_1	19419_1_1_1
16942_1_1_1	16942_1_1_1
34109_1_1_1	34109_1_1_1
17597_1_1_1	17597_1_1_1
25790_1_1_1	25790_1_1_1
18621_1_1_1	18621_1_1_1
25148_1_1_1	25148_1_1_1
18223_1_1_1	18223_1_1_1
18421_1_1_1	18421_1_1_1
17913_1_1_1	17913_1_1_1
17913_1_1_1	17912_1_1_1
34719_1_1_1	34719_1_1_1
34621_1_1_1	34621_1_1_1
27241_1_1_1	27241_1_1_1
34887_1_1_1	34887_1_1_1
19251_1_1_1	19251_1_1_1
16350_1_1_1	16350_1_1_1
17865_1_1_1	17865_1_1_1
15607_1_1_1	15607_1_1_1
30005_1_1_1	30005_1_1_1
30005_1_1_1	19815_1_1_1
19211_1_1_1	19211_1_1_1
19211_1_1_1	19212_1_1_1
19211_1_1_1	19210_1_1_1
19211_1_1_1	17963_1_1_1
27690_1_1_1	27690_1_1_1
27079_1_1_1	27079_1_1_1
19244_1_1_1	19244_1_1_1
19396_1_1_1	19396_1_1_1
30756_1_1_1	30756_1_1_1
11561_1_1_1	11561_1_1_1
27477_1_1_1	27477_1_1_1
27477_1_1_1	27508_1_1_1
27477_1_1_1	27511_1_1_1
16613_1_1_1	16613_1_1_1
11057_1_1_1	11057_1_1_1
10123_1_1_1	10123_1_1_1
10123_1_1_1	18478_1_1_1
11092_1_1_1	11092_1_1_1
10262_1_1_1	10262_1_1_1
11127_1_1_1	11127_1_1_1
25499_1_1_1	25499_1_1_1
25499_1_1_1	25496_1_1_1
26322_1_1_1	26322_1_1_1
51074_1_1_1	51074_1_1_1
15726_1_1_1	15726_1_1_1
15779_1_1_1	15779_1_1_1
34449_1_1_1	34449_1_1_1
36368_1_1_1	36368_1_1_1
15850_1_1_1	15850_1_1_1
26840_1_1_1	26840_1_1_1
18637_2_1_1	18637_2_1_1
11042_1_1_1	11042_1_1_1
25760_1_1_1	25760_1_1_1
17611_1_1_1	17611_1_1_1
17611_1_1_1	17809_1_1_1
17065_1_1_1	17065_1_1_1
25124_1_1_1	25124_1_1_1
25239_1_1_1	25239_1_1_1
18356_1_1_1	18356_1_1_1
26986_1_1_1	26986_1_1_1
26986_1_1_1	25703_1_1_1
25816_1_1_1	25816_1_1_1
30185_1_1_1	30185_1_1_1
53306_1_1_1	53306_1_1_1
53306_1_1_1	53304_1_1_1
18351_1_1_1	18351_1_1_1
25158_1_1_1	25158_1_1_1
34151_1_1_1	34151_1_1_1
25175_1_1_1	25175_1_1_1
25432_1_1_1	25432_1_1_1
26650_1_1_1	26650_1_1_1
18242_1_1_1	18242_1_1_1
26746_1_1_1	26746_1_1_1
27524_1_1_1	27524_1_1_1
17306_1_1_1	17306_1_1_1
51490_1_1_1	51490_1_1_1
17701_1_1_1	17701_1_1_1
34550_1_1_1	34550_1_1_1
50516_1_1_1	50516_1_1_1
50516_1_1_1	15618_1_1_1
27240_1_1_1	27240_1_1_1
10095_1_1_1	10095_1_1_1
10147_1_1_1	10147_1_1_1
11351_1_1_1	11351_1_1_1
10163_1_1_1	10163_1_1_1
30504_1_1_1	30504_1_1_1
52871_1_1_1	52871_1_1_1
17811_1_1_1	17811_1_1_1
16299_1_1_1	16299_1_1_1
34047_1_1_1	34047_1_1_1
17474_1_1_1	17474_1_1_1
19637_1_1_1	19637_1_1_1
25268_1_1_1	25268_1_1_1
25268_1_1_1	25270_1_1_1
34334_1_1_1	34334_1_1_1
19267_1_1_1	19267_1_1_1
15332_1_1_1	15332_1_1_1
25077_1_1_1	25077_1_1_1
15071_1_1_1	15071_1_1_1
15071_1_1_1	15070_1_1_1
52618_1_1_1	52618_1_1_1
52618_1_1_1	52133_1_1_1
25944_1_1_1	25944_1_1_1
27628_1_1_1	27628_1_1_1
52442_1_1_1	52442_1_1_1
17667_1_1_1	17667_1_1_1
16837_1_1_1	16837_1_1_1
15991_1_1_1	15991_1_1_1
25789_1_1_1	25789_1_1_1
50368_1_1_1	50368_1_1_1
50368_1_1_1	50366_1_1_1
51473_1_1_1	51473_1_1_1
17403_1_1_1	17403_1_1_1
34335_1_1_1	34335_1_1_1
27527_1_1_1	27527_1_1_1
26553_1_1_1	26553_1_1_1
30399_1_1_1	30399_1_1_1
26773_1_1_1	26773_1_1_1
26574_1_1_1	26574_1_1_1
16571_1_1_1	16571_1_1_1
11511_1_1_1	11511_1_1_1
18782_1_1_1	18782_1_1_1
18297_1_1_1	18297_1_1_1
10314_1_1_1	10314_1_1_1
10267_1_1_1	10267_1_1_1
10267_1_1_1	18824_1_1_1
11118_1_1_1	11118_1_1_1
10253_1_1_1	10253_1_1_1
10253_1_1_1	10312_1_1_1
34669_1_1_1	34669_1_1_1
34921_1_1_1	34921_1_1_1
28065_1_1_1	28065_1_1_1
50139_1_1_1	50139_1_1_1
11555_1_1_1	11555_1_1_1
17694_1_1_1	17694_1_1_1
15094_1_1_1	15094_1_1_1
16868_1_1_1	16868_1_1_1
16832_1_1_1	16832_1_1_1
26058_1_1_1	26058_1_1_1
25079_1_1_1	25079_1_1_1
25079_1_1_1	25396_1_1_1
15595_1_1_1	15595_1_1_1
15038_1_1_1	15038_1_1_1
16216_1_1_1	16216_1_1_1
17206_1_1_1	17206_1_1_1
18334_1_1_1	18334_1_1_1
27643_1_1_1	27643_1_1_1
34630_1_1_1	34630_1_1_1
17934_1_1_1	17934_1_1_1
17841_1_1_1	17841_1_1_1
17841_1_1_1	16117_1_1_1
17841_1_1_1	15537_1_1_1
17841_1_1_1	17843_1_1_1
17841_1_1_1	15535_1_1_1
17841_1_1_1	17839_1_1_1
17841_1_1_1	17840_1_1_1
17841_1_1_1	16116_1_1_1
15247_1_1_1	15247_1_1_1
26619_1_1_1	26619_1_1_1
25281_1_1_1	25281_1_1_1
25354_1_1_1	25354_1_1_1
34344_1_1_1	34344_1_1_1
25294_1_1_1	25294_1_1_1
34643_1_1_1	34643_1_1_1
16977_1_1_1	16977_1_1_1
52612_1_1_1	52612_1_1_1
50557_1_1_1	50557_1_1_1
18118_1_1_1	18118_1_1_1
10322_1_1_1	10322_1_1_1
10322_1_1_1	10146_1_1_1
10322_1_1_1	10334_1_1_1
10322_1_1_1	10330_1_1_1
11278_1_1_1	11278_1_1_1
11145_1_1_1	11145_1_1_1
11285_1_1_1	11285_1_1_1
26759_1_1_1	26759_1_1_1
26759_1_1_1	26972_1_1_1
19369_1_1_1	19369_1_1_1
27904_1_1_1	27904_1_1_1
34589_1_1_1	34589_1_1_1
52303_1_1_1	52303_1_1_1
15046_1_1_1	15046_1_1_1
15264_1_1_1	15264_1_1_1
19621_1_1_1	19621_1_1_1
15101_1_1_1	15101_1_1_1
15101_1_1_1	15190_1_1_1
15813_1_1_1	15813_1_1_1
18904_1_1_1	18904_1_1_1
30627_1_1_1	30627_1_1_1
16498_1_1_1	16498_1_1_1
27761_1_1_1	27761_1_1_1
25179_1_1_1	25179_1_1_1
18519_1_1_1	18519_1_1_1
51649_1_1_1	51649_1_1_1
15200_1_1_1	15200_1_1_1
34123_1_1_1	34123_1_1_1
30092_1_1_1	30092_1_1_1
17622_1_1_1	17622_1_1_1
50022_1_1_1	50022_1_1_1
18153_1_1_1	18153_1_1_1
50356_1_1_1	50356_1_1_1
30703_1_1_1	30703_1_1_1
30703_1_1_1	30704_1_1_1
18348_1_1_1	18348_1_1_1
50216_1_1_1	50216_1_1_1
30246_1_1_1	30246_1_1_1
25397_1_1_1	25397_1_1_1
27287_1_1_1	27287_1_1_1
52075_1_1_1	52075_1_1_1
15540_1_1_1	15540_1_1_1
11154_1_1_1	11154_1_1_1
11083_1_1_1	11083_1_1_1
11330_1_1_1	11330_1_1_1
11330_1_1_1	7351_1_1_1
11107_1_1_1	11107_1_1_1
19994_1_1_1	19994_1_1_1
52417_1_1_1	52417_1_1_1
34298_1_1_1	34298_1_1_1
34144_1_1_1	34144_1_1_1
16006_1_1_1	16006_1_1_1
26860_1_1_1	26860_1_1_1
27080_1_1_1	27080_1_1_1
18920_1_1_1	18920_1_1_1
50360_1_1_1	50360_1_1_1
15661_1_1_1	15661_1_1_1
16447_1_1_1	16447_1_1_1
30129_1_1_1	30129_1_1_1
16444_1_1_1	16444_1_1_1
15327_1_1_1	15327_1_1_1
15723_1_1_1	15723_1_1_1
36080_1_1_1	36080_1_1_1
27688_1_1_1	27688_1_1_1
31017_1_1_1	31017_1_1_1
36384_1_1_1	36384_1_1_1
18772_1_1_1	18772_1_1_1
18574_1_1_1	18574_1_1_1
18574_1_1_1	18575_1_1_1
31184_1_1_1	31184_1_1_1
31184_1_1_1	31186_1_1_1
31184_1_1_1	31185_1_1_1
30171_1_1_1	30171_1_1_1
50028_1_1_1	50028_1_1_1
50028_1_1_1	30503_1_1_1
26534_1_1_1	26534_1_1_1
34352_1_1_1	34352_1_1_1
51957_1_1_1	51957_1_1_1
31180_1_1_1	31180_1_1_1
27498_1_1_1	27498_1_1_1
27498_1_1_1	51237_1_1_1
27498_1_1_1	53374_1_1_1
19525_1_1_1	19525_1_1_1
25924_1_1_1	25924_1_1_1
